date,game_name,rank_on_date,ranking_type,ranking_basis,plays_count_observed,plays_rank_within_capture,plays_rank_scope,category,source_url,capture_timestamp,capture_url,game_url,developer,rating_text,plays_text,parser,confidence,notes
2007-01-27,Papa Louie: When Pizzas Attack!,15,most_played,page_order_most_played,1214,15,visible_games_in_same_capture,,http://www.kongregate.com:80/popular_games,20070127105352,https://web.archive.org/web/20070127105352/http://www.kongregate.com:80/popular_games,http://www.kongregate.com/games/FliplineStudios/papa-louie-when-pizzas-attack,FliplineStudios,Currently 4.0/5 Stars.,1214 gameplays,legacy_games_table,high,Extracted from cached HTML data/raw/html/20070127105352_http_www.kongregate.com_80_popular_games_50f0804a896cd1a1.html
2007-01-31,Bowmaster Prelude,1,most_played,page_order_most_played,109478,1,visible_games_in_same_capture,,http://kongregate.com:80/popular_games?,20070131012541,https://web.archive.org/web/20070131012541/http://kongregate.com:80/popular_games?,http://kongregate.com/games/DragonGamez/bowmaster-prelude,DragonGamez,Currently 4.5/5 Stars.,109478 gameplays,legacy_games_table,high,Extracted from cached HTML data/raw/html/20070131012541_http_kongregate.com_80_popular_games_d1469a335d12e5b7.html
2007-01-31,The Fancy Pants Adventures,2,most_played,page_order_most_played,7846,2,visible_games_in_same_capture,,http://kongregate.com:80/popular_games?,20070131012541,https://web.archive.org/web/20070131012541/http://kongregate.com:80/popular_games?,http://kongregate.com/games/DrNeroCF/the-fancy-pants-adventures,DrNeroCF,Currently 4.5/5 Stars.,7846 gameplays,legacy_games_table,high,Extracted from cached HTML data/raw/html/20070131012541_http_kongregate.com_80_popular_games_d1469a335d12e5b7.html
2007-01-31,Warbears,3,most_played,page_order_most_played,3901,3,visible_games_in_same_capture,,http://kongregate.com:80/popular_games?,20070131012541,https://web.archive.org/web/20070131012541/http://kongregate.com:80/popular_games?,http://kongregate.com/games/ioji/warbears,ioji,Currently 4.5/5 Stars.,3901 gameplays,legacy_games_table,high,Extracted from cached HTML data/raw/html/20070131012541_http_kongregate.com_80_popular_games_d1469a335d12e5b7.html
2007-01-31,Gamma Bros,4,most_played,page_order_most_played,3432,4,visible_games_in_same_capture,,http://kongregate.com:80/popular_games?,20070131012541,https://web.archive.org/web/20070131012541/http://kongregate.com:80/popular_games?,http://kongregate.com/games/pixeljamgames/gamma-bros,pixeljamgames,Currently 4.2/5 Stars.,3432 gameplays,legacy_games_table,high,Extracted from cached HTML data/raw/html/20070131012541_http_kongregate.com_80_popular_games_d1469a335d12e5b7.html
2007-01-31,Extreme Heli Boarding,5,most_played,page_order_most_played,3207,5,visible_games_in_same_capture,,http://kongregate.com:80/popular_games?,20070131012541,https://web.archive.org/web/20070131012541/http://kongregate.com:80/popular_games?,http://kongregate.com/games/BubbleBox/extreme-heli-boarding,BubbleBox,Currently 3.5/5 Stars.,3207 gameplays,legacy_games_table,high,Extracted from cached HTML data/raw/html/20070131012541_http_kongregate.com_80_popular_games_d1469a335d12e5b7.html
2007-01-31,Orbox B,6,most_played,page_order_most_played,2662,6,visible_games_in_same_capture,,http://kongregate.com:80/popular_games?,20070131012541,https://web.archive.org/web/20070131012541/http://kongregate.com:80/popular_games?,http://kongregate.com/games/Arseniy/orbox-b,Arseniy,Currently 4.2/5 Stars.,2662 gameplays,legacy_games_table,high,Extracted from cached HTML data/raw/html/20070131012541_http_kongregate.com_80_popular_games_d1469a335d12e5b7.html
2007-01-31,Chaos Faction,7,most_played,page_order_most_played,2357,7,visible_games_in_same_capture,,http://kongregate.com:80/popular_games?,20070131012541,https://web.archive.org/web/20070131012541/http://kongregate.com:80/popular_games?,http://kongregate.com/games/JorjEade/chaos-faction,JorjEade,Currently 4.1/5 Stars.,2357 gameplays,legacy_games_table,high,Extracted from cached HTML data/raw/html/20070131012541_http_kongregate.com_80_popular_games_d1469a335d12e5b7.html
2007-01-31,Rapid Reaction Master,8,most_played,page_order_most_played,2285,8,visible_games_in_same_capture,,http://kongregate.com:80/popular_games?,20070131012541,https://web.archive.org/web/20070131012541/http://kongregate.com:80/popular_games?,http://kongregate.com/games/tomylee/rapid-reaction-master,tomylee,Currently 3.2/5 Stars.,2285 gameplays,legacy_games_table,high,Extracted from cached HTML data/raw/html/20070131012541_http_kongregate.com_80_popular_games_d1469a335d12e5b7.html
2007-01-31,Warp Forest,9,most_played,page_order_most_played,2228,9,visible_games_in_same_capture,,http://kongregate.com:80/popular_games?,20070131012541,https://web.archive.org/web/20070131012541/http://kongregate.com:80/popular_games?,http://kongregate.com/games/Arseniy/warp-forest,Arseniy,Currently 3.7/5 Stars.,2228 gameplays,legacy_games_table,high,Extracted from cached HTML data/raw/html/20070131012541_http_kongregate.com_80_popular_games_d1469a335d12e5b7.html
2007-01-31,Papa Louie: When Pizzas Attack!,10,most_played,page_order_most_played,2075,10,visible_games_in_same_capture,,http://kongregate.com:80/popular_games?,20070131012541,https://web.archive.org/web/20070131012541/http://kongregate.com:80/popular_games?,http://kongregate.com/games/FliplineStudios/papa-louie-when-pizzas-attack,FliplineStudios,Currently 4.1/5 Stars.,2075 gameplays,legacy_games_table,high,Extracted from cached HTML data/raw/html/20070131012541_http_kongregate.com_80_popular_games_d1469a335d12e5b7.html
2007-01-31,Micro Siege,11,most_played,page_order_most_played,1754,11,visible_games_in_same_capture,,http://kongregate.com:80/popular_games?,20070131012541,https://web.archive.org/web/20070131012541/http://kongregate.com:80/popular_games?,http://kongregate.com/games/richpixel/micro-siege,richpixel,Currently 3.2/5 Stars.,1754 gameplays,legacy_games_table,high,Extracted from cached HTML data/raw/html/20070131012541_http_kongregate.com_80_popular_games_d1469a335d12e5b7.html
2007-01-31,Seven Deadly Sins,12,most_played,page_order_most_played,1591,12,visible_games_in_same_capture,,http://kongregate.com:80/popular_games?,20070131012541,https://web.archive.org/web/20070131012541/http://kongregate.com:80/popular_games?,http://kongregate.com/games/JorjEade/seven-deadly-sins,JorjEade,Currently 3.8/5 Stars.,1591 gameplays,legacy_games_table,high,Extracted from cached HTML data/raw/html/20070131012541_http_kongregate.com_80_popular_games_d1469a335d12e5b7.html
2007-01-31,QWERTY Warriors,13,most_played,page_order_most_played,1501,13,visible_games_in_same_capture,,http://kongregate.com:80/popular_games?,20070131012541,https://web.archive.org/web/20070131012541/http://kongregate.com:80/popular_games?,http://kongregate.com/games/Weasel/qwerty-warriors,Weasel,Currently 4.1/5 Stars.,1501 gameplays,legacy_games_table,high,Extracted from cached HTML data/raw/html/20070131012541_http_kongregate.com_80_popular_games_d1469a335d12e5b7.html
2007-01-31,Thing-Thing 3,14,most_played,page_order_most_played,1415,14,visible_games_in_same_capture,,http://kongregate.com:80/popular_games?,20070131012541,https://web.archive.org/web/20070131012541/http://kongregate.com:80/popular_games?,http://kongregate.com/games/Weasel/thing-thing-3,Weasel,Currently 3.9/5 Stars.,1415 gameplays,legacy_games_table,high,Extracted from cached HTML data/raw/html/20070131012541_http_kongregate.com_80_popular_games_d1469a335d12e5b7.html
2007-01-31,rotaZion,15,most_played,page_order_most_played,1406,15,visible_games_in_same_capture,,http://kongregate.com:80/popular_games?,20070131012541,https://web.archive.org/web/20070131012541/http://kongregate.com:80/popular_games?,http://kongregate.com/games/pixtiz/rotazion,pixtiz,Currently 3.5/5 Stars.,1406 gameplays,legacy_games_table,high,Extracted from cached HTML data/raw/html/20070131012541_http_kongregate.com_80_popular_games_d1469a335d12e5b7.html
2007-02-02,Bowmaster Prelude,1,most_played,page_order_most_played,126796,1,visible_games_in_same_capture,,http://www.kongregate.com:80/popular_games,20070202033049,https://web.archive.org/web/20070202033049/http://www.kongregate.com:80/popular_games,http://www.kongregate.com/games/DragonGamez/bowmaster-prelude,DragonGamez,Currently 4.5/5 Stars.,126796 gameplays,legacy_games_table,high,Extracted from cached HTML data/raw/html/20070202033049_http_www.kongregate.com_80_popular_games_552bb64ccb9778ef.html
2007-02-02,The Fancy Pants Adventures,2,most_played,page_order_most_played,8457,2,visible_games_in_same_capture,,http://www.kongregate.com:80/popular_games,20070202033049,https://web.archive.org/web/20070202033049/http://www.kongregate.com:80/popular_games,http://www.kongregate.com/games/DrNeroCF/the-fancy-pants-adventures,DrNeroCF,Currently 4.5/5 Stars.,8457 gameplays,legacy_games_table,high,Extracted from cached HTML data/raw/html/20070202033049_http_www.kongregate.com_80_popular_games_552bb64ccb9778ef.html
2007-02-02,Warbears,3,most_played,page_order_most_played,4202,3,visible_games_in_same_capture,,http://www.kongregate.com:80/popular_games,20070202033049,https://web.archive.org/web/20070202033049/http://www.kongregate.com:80/popular_games,http://www.kongregate.com/games/ioji/warbears,ioji,Currently 4.5/5 Stars.,4202 gameplays,legacy_games_table,high,Extracted from cached HTML data/raw/html/20070202033049_http_www.kongregate.com_80_popular_games_552bb64ccb9778ef.html
2007-02-02,Extreme Heli Boarding,4,most_played,page_order_most_played,3632,4,visible_games_in_same_capture,,http://www.kongregate.com:80/popular_games,20070202033049,https://web.archive.org/web/20070202033049/http://www.kongregate.com:80/popular_games,http://www.kongregate.com/games/BubbleBox/extreme-heli-boarding,BubbleBox,Currently 3.5/5 Stars.,3632 gameplays,legacy_games_table,high,Extracted from cached HTML data/raw/html/20070202033049_http_www.kongregate.com_80_popular_games_552bb64ccb9778ef.html
2007-02-02,Gamma Bros,5,most_played,page_order_most_played,3554,5,visible_games_in_same_capture,,http://www.kongregate.com:80/popular_games,20070202033049,https://web.archive.org/web/20070202033049/http://www.kongregate.com:80/popular_games,http://www.kongregate.com/games/pixeljamgames/gamma-bros,pixeljamgames,Currently 4.2/5 Stars.,3554 gameplays,legacy_games_table,high,Extracted from cached HTML data/raw/html/20070202033049_http_www.kongregate.com_80_popular_games_552bb64ccb9778ef.html
2007-02-02,Orbox B,6,most_played,page_order_most_played,2886,6,visible_games_in_same_capture,,http://www.kongregate.com:80/popular_games,20070202033049,https://web.archive.org/web/20070202033049/http://www.kongregate.com:80/popular_games,http://www.kongregate.com/games/Arseniy/orbox-b,Arseniy,Currently 4.2/5 Stars.,2886 gameplays,legacy_games_table,high,Extracted from cached HTML data/raw/html/20070202033049_http_www.kongregate.com_80_popular_games_552bb64ccb9778ef.html
2007-02-02,Chaos Faction,7,most_played,page_order_most_played,2611,7,visible_games_in_same_capture,,http://www.kongregate.com:80/popular_games,20070202033049,https://web.archive.org/web/20070202033049/http://www.kongregate.com:80/popular_games,http://www.kongregate.com/games/JorjEade/chaos-faction,JorjEade,Currently 4.1/5 Stars.,2611 gameplays,legacy_games_table,high,Extracted from cached HTML data/raw/html/20070202033049_http_www.kongregate.com_80_popular_games_552bb64ccb9778ef.html
2007-02-02,Papa Louie: When Pizzas Attack!,8,most_played,page_order_most_played,2577,8,visible_games_in_same_capture,,http://www.kongregate.com:80/popular_games,20070202033049,https://web.archive.org/web/20070202033049/http://www.kongregate.com:80/popular_games,http://www.kongregate.com/games/FliplineStudios/papa-louie-when-pizzas-attack,FliplineStudios,Currently 4.1/5 Stars.,2577 gameplays,legacy_games_table,high,Extracted from cached HTML data/raw/html/20070202033049_http_www.kongregate.com_80_popular_games_552bb64ccb9778ef.html
2007-02-02,Rapid Reaction Master,9,most_played,page_order_most_played,2411,9,visible_games_in_same_capture,,http://www.kongregate.com:80/popular_games,20070202033049,https://web.archive.org/web/20070202033049/http://www.kongregate.com:80/popular_games,http://www.kongregate.com/games/tomylee/rapid-reaction-master,tomylee,Currently 3.2/5 Stars.,2411 gameplays,legacy_games_table,high,Extracted from cached HTML data/raw/html/20070202033049_http_www.kongregate.com_80_popular_games_552bb64ccb9778ef.html
2007-02-02,Warp Forest,10,most_played,page_order_most_played,2293,10,visible_games_in_same_capture,,http://www.kongregate.com:80/popular_games,20070202033049,https://web.archive.org/web/20070202033049/http://www.kongregate.com:80/popular_games,http://www.kongregate.com/games/Arseniy/warp-forest,Arseniy,Currently 3.7/5 Stars.,2293 gameplays,legacy_games_table,high,Extracted from cached HTML data/raw/html/20070202033049_http_www.kongregate.com_80_popular_games_552bb64ccb9778ef.html
2007-02-02,Thing-Thing 3,11,most_played,page_order_most_played,1852,11,visible_games_in_same_capture,,http://www.kongregate.com:80/popular_games,20070202033049,https://web.archive.org/web/20070202033049/http://www.kongregate.com:80/popular_games,http://www.kongregate.com/games/Weasel/thing-thing-3,Weasel,Currently 3.9/5 Stars.,1852 gameplays,legacy_games_table,high,Extracted from cached HTML data/raw/html/20070202033049_http_www.kongregate.com_80_popular_games_552bb64ccb9778ef.html
2007-02-02,3D Logic,12,most_played,page_order_most_played,1846,12,visible_games_in_same_capture,,http://www.kongregate.com:80/popular_games,20070202033049,https://web.archive.org/web/20070202033049/http://www.kongregate.com:80/popular_games,http://www.kongregate.com/games/AlexMatveev/3d-logic,AlexMatveev,Currently 4.1/5 Stars.,1846 gameplays,legacy_games_table,high,Extracted from cached HTML data/raw/html/20070202033049_http_www.kongregate.com_80_popular_games_552bb64ccb9778ef.html
2007-02-02,Seven Deadly Sins,13,most_played,page_order_most_played,1809,13,visible_games_in_same_capture,,http://www.kongregate.com:80/popular_games,20070202033049,https://web.archive.org/web/20070202033049/http://www.kongregate.com:80/popular_games,http://www.kongregate.com/games/JorjEade/seven-deadly-sins,JorjEade,Currently 3.9/5 Stars.,1809 gameplays,legacy_games_table,high,Extracted from cached HTML data/raw/html/20070202033049_http_www.kongregate.com_80_popular_games_552bb64ccb9778ef.html
2007-02-02,Micro Siege,14,most_played,page_order_most_played,1793,14,visible_games_in_same_capture,,http://www.kongregate.com:80/popular_games,20070202033049,https://web.archive.org/web/20070202033049/http://www.kongregate.com:80/popular_games,http://www.kongregate.com/games/richpixel/micro-siege,richpixel,Currently 3.2/5 Stars.,1793 gameplays,legacy_games_table,high,Extracted from cached HTML data/raw/html/20070202033049_http_www.kongregate.com_80_popular_games_552bb64ccb9778ef.html
2007-02-02,QWERTY Warriors,15,most_played,page_order_most_played,1587,15,visible_games_in_same_capture,,http://www.kongregate.com:80/popular_games,20070202033049,https://web.archive.org/web/20070202033049/http://www.kongregate.com:80/popular_games,http://www.kongregate.com/games/Weasel/qwerty-warriors,Weasel,Currently 4.1/5 Stars.,1587 gameplays,legacy_games_table,high,Extracted from cached HTML data/raw/html/20070202033049_http_www.kongregate.com_80_popular_games_552bb64ccb9778ef.html
